b'ham',b'Go until jurong point, crazy.. Available only in bugis n great world la e buffet... Cine there got amore wat...'
b'spam',b'all the lastest from Stereophonics, Marley, Dizzee Racal, Libertines and The Strokes! Win Nookii games with Flirt!! Click TheMob WAP Bookmark or text WAP to 82468'
b'ham',b'I.ll give her once i have it. Plus she said grinule greet you whenever we speak'
b'ham',b'WHITE FUDGE OREOS ARE IN STORES'
b'spam',b'January Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)'
b'ham',b"My love ! How come it took you so long to leave for Zaher's? I got your words on ym and was happy to see them but was sad you had left. I miss you"
b'ham',b'I am sorry it hurt you.'
b'ham',b"Can't. I feel nauseous. I'm so pissed. I didn't eat any sweets all week cause today I was planning to pig out. I was dieting all week. And now I'm not hungry :/"
b'ham',b'Ok lor but not too early. Me still having project meeting now.'
b'ham',b'Call me da, i am waiting for your call.'
b'ham',b'I could ask carlos if we could get more if anybody else can chip in'
b'ham',b'Was actually about to send you a reminder today. Have a wonderful weekend'
b'ham',b"When people see my msgs, They think Iam addicted to msging... They are wrong, Bcoz They don\\'t know that Iam addicted to my sweet Friends..!! BSLVYL"
b'ham',b'Hey you gave them your photo when you registered for driving ah? Tmr wanna meet at yck? '
b'ham',b'Dont talk to him ever ok its my word.'
b'ham',b'When u wana see it then'
b'ham',b"On ma way to school. Can you pls send me ashley's number"
b'ham',b'It shall be fine. I have avalarr now. Will hollalater'
b'ham',b"She went to attend another two rounds today..but still did't reach home.."
b'ham',b'Actually i deleted my old website..now i m blogging at magicalsongs.blogspot.com'
b'ham',b'K, wait chikku..il send aftr  &lt;#&gt; mins'
b'ham',b"But I'm on a diet. And I ate 1 too many slices of pizza yesterday. Ugh I'm ALWAYS on a diet."
b'ham',b'K:)i will give my kvb acc details:)'
b'ham',b'Oh all have to come ah?'
b'spam',b'money!!! you r a lucky winner ! 2 claim your prize text money 2 88600 over \xc2\xa31million to give away ! ppt150x3+normal text rate box403 w1t1jy'
b'ham',b"I'm really sorry i won't b able 2 do this friday.hope u can find an alternative.hope yr term's going ok:-)"
b'ham',b'Congratulations ore mo owo re wa. Enjoy it and i wish you many happy moments to and fro wherever you go'
b'ham',b'So do you have samus shoulders yet'
b'ham',b"What time you think you'll have it? Need to know when I should be near campus"
b'spam',b'Dear Matthew please call 09063440451 from a landline, your complimentary 4*Lux Tenerife holiday or \xc2\xa31000 CASH await collection. ppm150 SAE T&Cs Box334 SK38XH.'
b'ham',b'Then dun wear jeans lor...'
b'ham',b'Since when, which side, any fever, any vomitin.'
b'ham',b'K:)k.are you in college?'
b'spam',b'Urgent! call 09061749602 from Landline. Your complimentary 4* Tenerife Holiday or \xc2\xa310,000 cash await collection SAE T&Cs BOX 528 HP20 1YF 150ppm 18+'
b'ham',b'Better. Made up for Friday and stuffed myself like a pig yesterday. Now I feel bleh. But at least its not writhing pain kind of bleh.'
b'ham',b"No we sell it all so we'll have tons if coins. Then sell our coins to someone thru paypal. Voila! Money back in life pockets:)"
b'ham',b'Theyre doing it to lots of places. Only hospitals and medical places are safe.'
b'spam',b'How about getting in touch with folks waiting for company? Just txt back your NAME and AGE to opt in! Enjoy the community (150p/SMS)'
b'ham',b"And also I've sorta blown him off a couple times recently so id rather not text him out of the blue looking for weed"
b'ham',b'I sent my scores to sophas and i had to do secondary application for a few schools. I think if you are thinking of applying, do a research on cost also. Contact joke ogunrinde, her school is one me the less expensive ones'
b'ham',b'I cant wait to see you! How were the photos were useful? :)'
b'spam',b'Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1'
b'ham',b'Hey i booked the kb on sat already... what other lessons are we going for ah? Keep your sat night free we need to meet and confirm our lodging '
b'ham',b'Chk in ur belovd ms dict'
b'ham',b'Is that what time you want me to come?'
b'ham',b"Awesome, lemme know whenever you're around"
b'ham',b'Shb b ok lor... Thanx...'
b'ham',b'Beautiful Truth against Gravity.. Read carefully: "Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.." GOOD NIGHT'
b'ham',b"Also remember to get dobby's bowl from your car"
b'spam',b'Filthy stories and GIRLS waiting for your'
b'ham',b"Sorry i now then c ur msg... Yar lor so poor thing... But only 4 one night... Tmr u'll have a brand new room 2 sleep in..."
b'ham',b"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical"
b'ham',b'Welp apparently he retired'
b'ham',b"My sort code is  and acc no is . The bank is natwest. Can you reply to confirm i've sent this to the right person!"
b'ham',b'Where @'
b'ham',b"U sure u can't take any sick time?"
b'spam',b'URGENT! We are trying to contact U. Todays draw shows that you have won a \xc2\xa3800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only'
b'ham',b'Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?'
b'ham',b'Yo chad which gymnastics class do you wanna take? The site says Christians class is full..'
b'ham',b'Are you this much buzy'
b'ham',b'Or better still can you catch her and let ask her if she can sell  &lt;#&gt;  for me.'
b'ham',b'I am not sure about night menu. . . I know only about noon menu'
b'ham',b'What do u want when i come back?.a beautiful necklace as a token of my heart for you.thats what i will give but ONLY to MY WIFE OF MY LIKING.BE THAT AND SEE..NO ONE can give you that.dont call me.i will wait till i come.'
b'ham',b'Are you willing to go for aptitude class.'
b'ham',b'It wont b until 2.15 as trying 2 sort house out, is that ok?'
b'ham',b'Yar lor he wan 2 go c horse racing today mah, so eat earlier lor. I ate chicken rice. U?'
b'ham',b'Haha awesome, omw back now then'
b'ham',b'Yup i thk so until e shop closes lor.'
b'ham',b'what is your account number?'
b'ham',b'Eh u send wrongly lar...'
b'ham',b'Hey no I ad a crap nite was borin without ya 2 boggy with me u boring biatch! Thanx but u wait til nxt time il ave ya '
b'ham',b'Ok i shall talk to him'
b'ham',b'Dont hesitate. You know this is the second time she has had weakness like that. So keep i notebook of what she eat and did the day before or if anything changed the day before so that we can be sure its nothing'
b'ham',b'Hey you can pay. With salary de. Only  &lt;#&gt; .'
b'ham',b'Another month. I need chocolate weed and alcohol.'
b'ham',b'If he started searching he will get job in few days.he have great potential and talent.'
b'ham',b'Reckon need to be in town by eightish to walk from * carpark.'
b'spam',b'Congrats! 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid your mates, play java games, Dload polyPH music, noline rentl.'
b'ham',b'LOOK AT THE FUCKIN TIME. WHAT THE FUCK YOU THINK IS UP'
b'ham',b'Yo guess what I just dropped'
b'ham',b"Carlos says he'll be at mu in  &lt;#&gt;  minutes"
b'ham',b"I'm in office now . I will call you  &lt;#&gt;  min:)"
b'ham',b"Geeee ... I miss you already, you know ? Your all I can think about. Fuck, I can't wait till next year when we will be together ... *loving kiss*"
b'ham',b'Yun ah.the ubi one say if \xc3\xbc wan call by tomorrow.call 67441233 look for irene.ere only got bus8,22,65,61,66,382. Ubi cres,ubi tech park.6ph for 1st 5wkg days.\xc3\xa8n'
b'ham',b'Ugh. Gotta drive back to sd from la. My butt is sore.'
b'ham',b'26th OF JULY'
b'ham',b'Hi im having the most relaxing time ever! we have to get up at 7am every day! was the party good the other night? I get home tomorrow at 5ish.'
b'ham',b'Up to \xc3\xbc... \xc3\x9c wan come then come lor... But i din c any stripes skirt...'
b'ham',b'The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...'
b'ham',b"I can't, I don't have her number!"
b'ham',b"Change again... It's e one next to escalator..."
b'ham',b"Yetunde i'm in class can you not run water on it to make it ok. Pls now."
b'ham',b'Not a lot has happened here. Feels very quiet. Beth is at her aunts and charlie is working lots. Just me and helen in at the mo. How have you been? '
b'ham',b'Then \xc3\xbc wait 4 me at bus stop aft ur lect lar. If i dun c \xc3\xbc then i go get my car then come back n pick \xc3\xbc.'
b'ham',b'Aight will do, thanks again for comin out'
b'ham',b'No..but heard abt tat..'
b'spam',b'Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed \xc2\xa31000 cash or \xc2\xa35000 prize!'
b'ham',b'Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.'
b'ham',b'&lt;#&gt;  am I think? Should say on syllabus'
b'ham',b'Umma. Did she say anything'
b'ham',b'Give me a sec to think think about it'
b'spam',b'Panasonic & BluetoothHdset FREE. Nokia FREE. Motorola FREE & DoubleMins & DoubleTxt on Orange contract. Call MobileUpd8 on 08000839402 or call 2optout'
b'ham',b"I don't quite know what to do. I still can't get hold of anyone. I cud pick you up bout 7.30pm and we can see if they're in the pub?"
b'ham',b'Poyyarikatur,kolathupalayam,unjalur post,erode dis, &lt;#&gt; .'
b'ham',b'Dear Hero,i am leaving to qatar tonite for an apt opportunity.pls do keep in touch at  &lt;EMAIL&gt; ,kerala'
b'ham',b'Lol I would but my mom would have a fit and tell the whole family how crazy and terrible I am'
b'ham',b'I just got home babe, are you still awake ?'
b'ham',b'I dunno they close oredi not... \xc3\x9c v ma fan...'
b'ham',b'Just buy a pizza. Meat lovers or supreme. U get to pick.'
b'ham',b'Ya, told..she was asking wats matter?'
b'ham',b'Dear,regret i cudnt pick call.drove down frm ctla now at cochin home.left mobile in car..ente style ishtamayoo?happy bakrid!'
b'spam',b'FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+'
b'ham',b'Shall i send that exe to your mail id.'
b'ham',b'Nope watching tv at home... Not going out. V bored...'
b'ham',b'Don know..wait i will check it.'
b'ham',b'Good afternoon on this glorious anniversary day, my sweet J !! I hope this finds you happy and content, my Prey. I think of you and send a teasing kiss from across the sea coaxing images of fond souveniers ... You Cougar-Pen'
b'spam',b'Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394514 From Landline DATEBox1282EssexCM61XN 150p/min 18'
b'ham',b'We still on for tonight?'
b'ham',b'May i call You later Pls'
b'ham',b"Hasn't that been the pattern recently crap weekends?"
b'ham',b"I have a sore throat. It's scratches when I talk"
b'ham',b'Yes da. Any plm at ur office'
b'ham',b'Are you not around or just still asleep? :V'
b'ham',b"Lol you forgot it eh ? Yes, I'll bring it in babe"
b'ham',b"Its good, we'll find a way"
b'ham',b'Can not use foreign stamps in this country. Good lecture .'
b'ham',b'Yup bathe liao...'
b'ham',b'HAPPY NEW YEAR MY NO.1 MAN'
b'ham',b"OH MR SHEFFIELD! You wanna play THAT game, okay. You're the boss and I'm the nanny. You give me a raise and I'll give YOU one!!"
b'ham',b'ZOE IT JUST HIT ME 2 IM FUCKING SHITIN MYSELF IL DEFO TRY MY HARDEST 2 CUM 2MOROW LUV U MILLIONS LEKDOG'
b'ham',b"Hello baby, did you get back to your mom's ? Are you setting up the computer now ? Filling your belly ? How goes it loverboy ? I miss you already ... *sighs*"
b'ham',b'No my blankets are sufficient, thx'
b'ham',b"naughty little thought: 'its better to flirt, flirt n flirt, rather than loving someone n gettin hurt, hurt n hurt...:-) Gud nyt"
b'ham',b'Edison has rightly said, "A fool can ask more questions than a wise man can answer" Now you know why all of us are speechless during ViVa.. GM,GN,GE,GNT:-)'
b'ham',b'They just talking thats it de. They wont any other.'
b'ham',b'Today am going to college so am not able to atten the class.'
b'ham',b"I'm in class. Will holla later"
b'ham',b'Easy ah?sen got selected means its good..'
b'ham',b'Mmm thats better now i got a roast down me! i\xc2\x92d b better if i had a few drinks down me 2! Good indian?'
b'spam',b'We know someone who you know that fancies you. Call 09058097218 to find out who. POBox 6, LS15HB 150p'
b'ham',b"Come round, it's . "
b'ham',b'Do 1 thing! Change that sentence into: "Because i want 2 concentrate in my educational career im leaving here.."'
b'spam',b"1000's flirting NOW! Txt GIRL or BLOKE & ur NAME & AGE, eg GIRL ZOE 18 to 8007 to join and get chatting!"
b'ham',b'I walked an hour 2 c u! doesn\xc2\x92t that show I care y wont u believe im serious?'
b'spam',b'18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.'
b'ham',b'Are you available for soiree on June 3rd?'
b'ham',b'Do u noe wat time e place dat sells 4d closes?'
b'ham',b'I got another job! The one at the hospital doing data analysis or something, starts on monday! Not sure when my thesis will got finished'
b'ham',b"Jay's getting really impatient and belligerent"
b'ham',b'HIYA COMIN 2 BRISTOL 1 ST WEEK IN APRIL. LES GOT OFF + RUDI ON NEW YRS EVE BUT I WAS SNORING.THEY WERE DRUNK! U BAK AT COLLEGE YET? MY WORK SENDS INK 2 BATH.'
b'ham',b"I'm at work. Please call"
b'ham',b'Then u drive lor.'
b'ham',b'Ard 515 like dat. Y?'
b'ham',b"Tell me they're female :V how're you throwing in? We're deciding what all to get now"
b'spam',b'EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN \xc2\xa3100 Cash WKENT/150P16+'
b'ham',b"I'm working technical support :)voice process.networking field."
b'ham',b'I might come to kerala for 2 days.so you can be prepared to take a leave once i finalise .dont plan any travel during my visit.need to finish urgent works.'
b'ham',b'Ok. Not sure what time tho as not sure if can get to library before class. Will try. See you at some point! Have good eve.'
b'spam',b'We have new local dates in your area - Lots of new people registered in YOUR AREA. Reply DATE to start now! 18 only www.flirtparty.us REPLYS150'
b'ham',b"That's fine, I'll bitch at you about it later then"
b'ham',b'No my mum went 2 dentist.'
b'ham',b'Once free call me sir. I am waiting for you.'
b'ham',b'Meeting u is my work. . . Tel me when shall i do my work tomorrow'
b'spam',b'Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU'
b'ham',b'Jus finish bathing...'
b'ham',b"alright, I'll make sure the car is back tonight"
b'spam',b'URGENT! We are trying to contact U. Todays draw shows that you have won a \xc2\xa3800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid12hrs only'
b'spam',b"Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688"
b'ham',b'Lul im gettin some juicy gossip at the hospital. Two nurses are talking about how fat they are gettin. And one thinks shes obese. Oyea.'
b'ham',b'Aight ill get on fb in a couple minutes'
b'ham',b'Oi. Ami parchi na re. Kicchu kaaj korte iccha korche na. Phone ta tul na. Plz. Plz.'
b'ham',b'Where can download clear movies. Dvd copies.'
b'ham',b'Yep, by the pretty sculpture'
b'ham',b'Convey my regards to him'
b'ham',b'Me too watching surya movie only. . .after 6 pm vijay movie POKKIRI'
b'ham',b'You tell what happen dont behave like this to me. Ok no need to say'
b'ham',b'Can u get pic msgs to your phone?'
b'ham',b'Send to someone else :-)'
b'ham',b'Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!'
b'ham',b"For me the love should start with attraction.i should feel that I need her every time around me.she should be the first thing which comes in my thoughts.I would start the day and end it with her.she should be there every time I dream.love will be then when my every breath has her name.my life should happen around her.my life will be named to her.I would cry for her.will give all my happiness and take all her sorrows.I will be ready to fight with anyone for her.I will be in love when I will be doing the craziest things for her.love will be when I don't have to proove anyone that my girl is the most beautiful lady on the whole planet.I will always be singing praises for her.love will be when I start up making chicken curry and end up makiing sambar.life will be the most beautiful then.will get every morning and thank god for the day because she is with me.I would like to say a lot..will tell later.."
b'ham',b"FR'NDSHIP is like a needle of a clock. Though V r in d same clock, V r nt able 2 met. Evn if V meet,itz only 4few seconds. Bt V alwys stay conected. Gud 9t;-)"
b'ham',b"I don't think he has spatula hands!"
b'ham',b'You can never do NOTHING'
b'spam',b'You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p\xc2\xa33.99'
b'ham',b'Goodmorning today i am late for  &lt;DECIMAL&gt; min.'
b'spam',b'WIN URGENT! Your mobile number has been awarded with a \xc2\xa32000 prize GUARANTEED call 09061790121 from land line. claim 3030 valid 12hrs only 150ppm '
b'ham',b'Please da call me any mistake from my side sorry da. Pls da goto doctor.'
b'ham',b'Where r we meeting?'
b'ham',b"Well the weather in cali's great. But its complexities are great. You need a car to move freely, its taxes are outrageous. But all in all its a great place. The sad part is i missing home."
b'ham',b'Now only i reached home. . . I am very tired now. . I will come tomorro'
b'ham',b'Ryder unsold.now gibbs.'
b'spam',b'Dear Subscriber ur draw 4 \xc2\xa3100 gift voucher will b entered on receipt of a correct ans. When was Elvis Presleys Birthday? TXT answer to 80062'
b'ham',b"Don't fret. I'll buy the ovulation test strips and send them to you. You wont get them til like march. Can you send me your postal address.u'll be alright.Okay."
b'ham',b'NO GIFTS!! You trying to get me to throw myself off a cliff or something?'
b'ham',b'Been up to ne thing interesting. Did you have a good birthday? When are u wrking nxt? I started uni today.'
b'ham',b"You busy or can I come by at some point and figure out what we're doing tomorrow"
b'ham',b'Yeah go on then, bored and depressed sittin waitin for phone to ring... Hope the wind drops though, scary'
b'ham',b'Black shirt n blue jeans... I thk i c \xc3\xbc...'
b'ham',b'Aiyah sorry lor... I watch tv watch until i forgot 2 check my phone.'
b'spam',b'Message Important information for O2 user. Today is your lucky day! 2 find out why log onto http://www.urawinner.com there is a fantastic surprise awaiting you'
b'ham',b'on hen night. Going with a swing'
b'ham',b'Good afternoon, my love. How goes your day ? What are you up to ? I woke early and am online waiting for you ... Hmmm ... Italian boy is online I see . *grins*'
b'ham',b"From someone not to smoke when every time I've smoked in the last two weeks is because of you calling or texting me that you wanted to smoke"
b'ham',b"No you'll just get a headache trying to figure it out. U can trust me to do the math. I promise. O:-)"
b'ham',b'S s..first time..dhoni rocks...'
b'ham',b'Ok ill tell the company'
b'ham',b'Awesome, think we can get an 8th at usf some time tonight?'
b'ham',b'So that means you still think of teju'
b'ham',b"No I'm good for the movie, is it ok if I leave in an hourish?"
b'ham',b'No no:)this is kallis home ground.amla home town is durban:)'
b'ham',b'So lets make it saturday or monday as per convenience.'
b'ham',b'Hey... What time is your driving on fri? We go for evaluation on fri?'
b'spam',b'449050000301 You have won a \xc2\xa32,000 price! To claim, call 09050000301.'
b'ham',b"I'm going 4 lunch now wif my family then aft dat i go str 2 orchard lor."
b'spam',b"Bored of speed dating? Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you don't like em txt SWAP and get a new chatter! Chat80155 POBox36504W45WQ 150p/msg rcd 16"
b'ham',b'Cancel cheyyamo?and get some money back?'
b'spam',b'Do you want 750 anytime any network mins 150 text and a NEW video phone for only five pounds per week call 08000776320 now or reply for delivery Tomorrow'
b'ham',b'Ok.ok ok..then..whats ur todays plan'
b'ham',b'Good morning princess! How are you?'
b'ham',b'Aiyar sorry lor forgot 2 tell u...'
b'spam',b'For taking part in our mobile survey yesterday! You can now have 500 texts 2 use however you wish. 2 get txts just send TXT to 80160 T&C www.txt43.com 1.50p'
b'ham',b'Not tonight mate. Catching up on some sleep. This is my new number by the way. '
b'ham',b'Height of "Oh shit....!!" situation: A guy throws a luv letter on a gal but falls on her brothers head whos a gay,.;-):-D'
b'spam',b'Ur HMV Quiz cash-balance is currently \xc2\xa3500 - to maximize ur cash-in now send HMV1 to 86688 only 150p/msg'
b'ham',b'So check your errors and if you had difficulties, do correction.'
b'ham',b'Howz pain?hope u r fine..'
b'ham',b"Sorry, I'll call later"
b'ham',b'Good morning princess! How are you?'
b'ham',b"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there."
b'ham',b"U wake up already? Thanx 4 e tau sar piah it's quite nice."
b'ham',b'K do I need a login or anything'
b'spam',b'Dont forget you can place as many FREE Requests with 1stchoice.co.uk as you wish. For more Information call 08707808226.'
b'ham',b'LOL ... No just was busy'
b'ham',b'What * u wearing?'
b'ham',b'Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com'
b'ham',b'Oh:)as usual vijay film or its different?'
b'spam',b"I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over."
b'ham',b'Have you had a good day? Mine was really busy are you up to much tomorrow night?'
b'ham',b"And is there a way you can send shade's stuff to her. And she has been wonderful too."
b'ham',b'Really... I tot ur paper ended long ago... But wat u copied jus now got use? U happy lar... I still haf 2 study :-('
b'spam',b'Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832'
b'ham',b'Babe ? I lost you ... :-('
b'ham',b"Ok... Help me ask if she's working tmr a not?"
b'ham',b"I'm not driving... Raining! Then i'll get caught at e mrt station lor."
b'ham',b'Not a drop in the tank'
b'ham',b'(That said can you text him one more time?)'
b'ham',b"Sorry, I'll call later"
b'ham',b'Ok i go change also...'
b'spam',b"1000's of girls many local 2 u who r virgins 2 this & r ready 2 4fil ur every sexual need. Can u 4fil theirs? text CUTE to 69911(\xc2\xa31.50p. m)"
b'ham',b'Did u find a sitter for kaitlyn? I was sick and slept all day yesterday.'
b'ham',b"Sorry man, accidentally left my phone on silent last night and didn't check it til I got up"
b'ham',b'Hey.. Something came up last min.. Think i wun be signing up tmr.. Hee'
b'ham',b"He's an adult and would learn from the experience. There's no real danger. I just dont like peeps using drugs they dont need. But no comment"
b'ham',b"Hey! There's veggie pizza... :/"
b'ham',b'Yun buying... But school got offer 2000 plus only...'
b'ham',b'You sure your neighbors didnt pick it up'
b'ham',b'K. I will sent it again'
b'spam',b"Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&C's apply 08452810075over18's"
b'ham',b"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!"
b'ham',b'Well. Im computerless. Time to make some oreo truffles'
b'ham',b'Haha yeah I see that now, be there in a sec'
b'ham',b'I am not having her number sir'
b'ham',b"Lol now I'm after that hot air balloon!"
b'ham',b'Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow'
b'ham',b'Msgs r not time pass.They silently say that I am thinking of U right now and also making U think of me at least 4 a moment. Gd nt.swt drms @Shesil'
b'ham',b'Yeah, we can probably swing by once my roommate finishes up with his girl'
b'spam',b'Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!'
b'ham',b'Happy new years melody!'
b'ham',b'\xc3\x9c dun need to pick ur gf?'
b'ham',b'Yay! You better not have told that to 5 other girls either.'
b'ham',b"Horrible u eat macs eat until u forgot abt me already rite... U take so long 2 reply. I thk it's more toot than b4 so b prepared. Now wat shall i eat?"
b'ham',b'Did he say how fantastic I am by any chance, or anything need a bigger life lift as losing the will 2 live, do you think I would be the first person 2 die from N V Q? '
b'ham',b'Just nw i came to hme da..'
b'ham',b"I'm outside islands, head towards hard rock and you'll run into me"
b'ham',b'To day class is there are no class.'
b'ham',b"I'm in chennai velachery:)"
b'ham',b'You flippin your shit yet?'
b'ham',b'K give me a sec, breaking a  &lt;#&gt;  at cstore'
b'ham',b'Am i that much bad to avoid like this?'
b'ham',b'Yo, you around? Just got my car back'
b'ham',b"Annoying isn't it."
b'ham',b'Goodmorning, Today i am late for  &lt;#&gt; min.'
b'ham',b"There's no point hangin on to mr not right if he's not makin u happy"
b'ham',b'All will come alive.better correct any good looking figure there itself..'
b'ham',b"In that case I guess I'll see you at campus lodge"
b'ham',b"We're done..."
b'ham',b'Come to my home for one last time i wont do anything. Trust me.'
b'ham',b"I was up all night too worrying about this appt. It's a shame we missed a girls night out with quizzes popcorn and you doing my hair."
b'spam',b'Sex up ur mobile with a FREE sexy pic of Jordan! Just text BABE to 88600. Then every wk get a sexy celeb! PocketBabe.co.uk 4 more pics. 16 \xc2\xa33/wk 087016248'
b'ham',b'Ok... C ya...'
b'spam',b'You have 1 new voicemail. Please call 08719181503'
b'ham',b'What he said is not the matter. My mind saying some other matter is there.'
b'ham',b'He also knows about lunch menu only da. . I know'
b'ham',b'Al he does is moan at me if n e thin goes wrong its my fault&al de arguments r my fault&fed up of him of himso y bother? Hav 2go, thanx.xx'
b'ham',b'NEFT Transaction with reference number  &lt;#&gt;  for Rs. &lt;DECIMAL&gt;  has been credited to the beneficiary account on  &lt;#&gt;  at  &lt;TIME&gt; : &lt;#&gt;'
b'ham',b'Otherwise had part time job na-tuition..'
b'ham',b'I know she called me'
b'ham',b'Me also da, i feel yesterday night  wait til 2day night dear.'
b'ham',b"Thanks for understanding. I've been trying to tell sura that."
b'spam',b'WIN a year supply of CDs 4 a store of ur choice worth \xc2\xa3500 & enter our \xc2\xa3100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3'
b'ham',b'The whole car appreciated the last two! Dad and are having a map reading semi argument but apart from that things are going ok. P.'
b'spam',b'As a SIM subscriber, you are selected to receive a Bonus! Get it delivered to your door, Txt the word OK to No: 88600 to claim. 150p/msg, EXP. 30Apr'
b'ham',b'I need you to be in my strong arms...'
b'ham',b'Also maaaan are you missing out'
b'ham',b'His bday real is in april .'
b'ham',b"Guessin you ain't gonna be here before 9?"
b'ham',b'Ok then i will come to ur home after half an hour'
b'ham',b'Yo, the game almost over? Want to go to walmart soon'
b'ham',b'Yeah, probably but not sure. Ilol let u know, but personally I wuldnt bother, then again if ur goin to then I mite as well!!'
b'ham',b"I'll text now! All creepy like so he won't think that we forgot"
b'ham',b"that would be good \xe2\x80\xa6 I'll phone you tomo lunchtime, shall I, to organise something?"
b'spam',b'You have 1 new voicemail. Please call 08719181513.'
b'ham',b'Damn, can you make it tonight or do you want to just wait til tomorrow'
b'ham',b"K..k..i'm also fine:)when will you complete the course?"
b'ham',b'True. It is passable. And if you get a high score and apply for phd, you get 5years of salary. So it makes life easier.'
b'spam',b'No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info'
b'ham',b'Prakesh is there know.'
b'ham',b'Teach me apps da. When you come to college.'
b'ham',b'Rofl betta invest in some  anti aging products'
b'spam',b'You are a winner U have been specially selected 2 receive \xc2\xa31000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810'
b'ham',b'sir, you will receive the account no another 1hr time. Sorry for the delay.'
b'spam',b'Reply with your name and address and YOU WILL RECEIVE BY POST a weeks completely free accommodation at various global locations www.phb1.com ph:08700435505150p'
b'ham',b"So \xc3\xbc'll be submitting da project tmr rite?"
b'spam',b'FREE entry into our \xc2\xa3250 weekly comp just send the word ENTER to 84128 NOW. 18 T&C www.textcomp.com cust care 08712405020.'
b'ham',b"Jus ans me lar. U'll noe later."
b'ham',b'I want to send something that can sell fast.  &lt;#&gt; k is not easy money.'
b'ham',b'have got * few things to do. may be in * pub later.'
b'ham',b"1's finish meeting call me."
b'ham',b"Lol ok. I'll snatch her purse too."
b'ham',b'"Hello-/@drivby-:0quit edrunk sorry iff pthis makes no senrd-dnot no how ^ dancce 2 drum n basq!ihave fun 2nhite x ros xxxxxxx"'
b'ham',b'Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..'
b'ham',b'How much are we getting?'
b'ham',b'Is ur paper in e morn or aft tmr?'
b'ham',b'Dear relieved of westonzoyland, all going to plan this end too!'
b'ham',b'Hope you are having a great new semester. Do wish you the very best. You are made for greatness.'
b'ham',b'Oh yes I can speak txt 2 u no! Hmm. Did u get  email?'
b'ham',b'I want to show you the world, princess :) how about europe?'
b'ham',b'Nobody can decide where to eat and dad wants Chinese'
b'ham',b"No shoot me. I'm in the docs waiting room. :/"
b'ham',b"Now? I'm going out 4 dinner soon.."
